time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_name,mode,type,track_album_release_date,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,35,0.0541,0.655,Experimental Electronic,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,362359,0.8,electronic,experimental,̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉,0,audio_features,2018-03-15,7n8HTBeizZPBpRHWq8ZQDT,0.888,0unp9WDXBl9E88Ud5zLw9z,37i9dQZF1EIcGyx7Jjy0By,7n8HTBeizZPBpRHWq8ZQDT,0.108,11,121.873,-11.549,0.0337,0.0927,̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉
4,37,0.0422,0.571,Experimental Electronic,Yamaneko,119812,0.128,electronic,experimental,Adrift,1,audio_features,2014-11-24,1MNeQQdOIw8hhPXGq1UFXC,0.955,3adSsQiGS2GhyB6mZuNPFv,37i9dQZF1EIcGyx7Jjy0By,1MNeQQdOIw8hhPXGq1UFXC,0.263,7,129.995,-18.872,0.949,0.107,Pixel Wave Embrace
4,36,0.0332,0.465,Experimental Electronic,RAMZi,179806,0.444,electronic,experimental,awakenin,1,audio_features,2022-11-28,4IgPr26PoLGpBliaxKkFPX,0.932,5jNgnA1Gwkrgjyj4GlXfAk,37i9dQZF1EIcGyx7Jjy0By,4IgPr26PoLGpBliaxKkFPX,0.957,5,177.954,-23.11,0.907,0.123,hyphea
4,36,0.0504,0.643,Experimental Electronic,Indian Wells,241500,0.306,electronic,experimental,Night Arp Blues,0,audio_features,2020-10-22,2ZFs2wbwnljTAS9fSJJ6oH,0.909,27MeebxJQV2E4gDvD47ToU,37i9dQZF1EIcGyx7Jjy0By,2ZFs2wbwnljTAS9fSJJ6oH,0.211,10,120.024,-18.385,0.958,0.0999,New Ruins
5,32,0.0689,0.365,Experimental Electronic,7038634357,183990,0.237,electronic,experimental,Sink,0,audio_features,2022-09-22,3y0Cmt1jm5sZs1b7W3gbdp,0.964,36xdhGHuzMMieO0qQo0t3p,37i9dQZF1EIcGyx7Jjy0By,3y0Cmt1jm5sZs1b7W3gbdp,0.796,0,76.739,-28.82,0.985,0.106,Electric
3,32,0.0472,0.265,Experimental Electronic,Teebs,124144,0.665,electronic,experimental,Red Curbs Loop (Stuff I Dream About),1,audio_features,2011-11-07,0AN2xmTFDLOIrFUAwEO8oB,0.855,6MfmIuNJmgLZ0kGE5ot8vi,37i9dQZF1EIcGyx7Jjy0By,0AN2xmTFDLOIrFUAwEO8oB,0.188,8,179.42,-9.731,0.107,0.38,Collections 01
3,35,0.0299,0.254,Experimental Electronic,Machinedrum,141755,0.404,electronic,experimental,Vizion - Centered,1,audio_features,2014-11-17,4psFH89XQgLijX8kuAbFgU,0.929,72QLdpWUJtgAnbp56k35E5,37i9dQZF1EIcGyx7Jjy0By,4psFH89XQgLijX8kuAbFgU,0.112,0,149.846,-14.197,0.889,0.0789,Vapor City Archives
3,48,0.0381,0.126,Experimental Electronic,Rival Consoles,133206,0.204,electronic,experimental,Memory Arc,0,audio_features,2018-04-13,0SDh7AAKlUSzzzXfuB1aVw,0.834,1BI2mpiBt99NlNvLka4QhG,37i9dQZF1EIcGyx7Jjy0By,0SDh7AAKlUSzzzXfuB1aVw,0.0393,6,79.158,-21.014,0.811,0.091,Persona
4,27,0.0418,0.633,Experimental Electronic,Dinamarca,187594,0.923,electronic,experimental,Sol,0,audio_features,2018-06-15,2nzw5ghlLsOKEqD4EuH6qO,0.746,4FnwfcgBFqIQoUXBccJhmV,37i9dQZF1EIcGyx7Jjy0By,2nzw5ghlLsOKEqD4EuH6qO,0.199,2,94.989,-3.974,0.474,0.113,Sol De Mi Vida
4,46,0.0283,0.525,Experimental Electronic,Pathetic,224000,0.914,electronic,experimental,2008,1,audio_features,2023-01-20,6SzHmot5W9edcb47mFtinf,0.926,4k17OPzHoXSIcugKYun33C,37i9dQZF1EIcGyx7Jjy0By,6SzHmot5W9edcb47mFtinf,0.96,5,134.994,-4.964,0.00679,0.444,2008
4,55,0.0724,0.765,Experimental Electronic,Aphex Twin,228053,0.486,electronic,experimental,Pulsewidth,1,audio_features,1992-02-10,643gyipSU7dkmrFhJ8UAIm,0.876,7aNclGRxTysfh6z0d8671k,37i9dQZF1EIcGyx7Jjy0By,643gyipSU7dkmrFhJ8UAIm,0.303,1,119.319,-14.671,0.42,0.332,Selected Ambient Works 85-92
4,37,0.209,0.852,Experimental Electronic,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,271642,0.93,electronic,experimental,()vȯ)) ̷̨ʅ(۝ʅ(Ɵʅ():::()̵̳̗̊(Ɵʅ()vȯ)) ̷̨ʅ,1,audio_features,2022-08-19,55meeb1WffJW16DfMnWVi0,0.494,1ML2pQY7ZpF1q16zaGDv81,37i9dQZF1EIcGyx7Jjy0By,55meeb1WffJW16DfMnWVi0,0.236,1,129.028,-7.02,0.0127,0.0573,()vȯ)) ̷̨ʅ(۝ʅ(Ɵʅ():::()̵̳̗̊(Ɵʅ()vȯ)) ̷̨ʅ
4,59,0.121,0.508,Hardstyle Bangers,Dimitri Vegas & Like Mike,123197,0.988,electronic,hardstyle,Heroine,1,audio_features,2024-10-11,0Hu7MIDZWEiipqaN2UBCet,0.804,1UO9nuCWFo4NaLkAhQqsRT,37i9dQZF1DX0pH2SQMRXnC,0Hu7MIDZWEiipqaN2UBCet,0.273,1,79.147,-4.262,0.0933,0.288,Heroine
4,62,0.0534,0.219,Hardstyle Bangers,"Hardwell, Outsiders",181875,0.851,electronic,hardstyle,Falling In Love,1,audio_features,2024-10-11,5L5kU9WFu7IPZQXzzxaRQV,0.132,7oVRn6cgrbWYBXl4LnsEAf,37i9dQZF1DX0pH2SQMRXnC,5L5kU9WFu7IPZQXzzxaRQV,0.152,8,159.957,-3.706,0.1,0.0984,Falling In Love
4,56,0.327,0.574,Hardstyle Bangers,Rooler,153375,0.992,electronic,hardstyle,WELCOME 2 DA RECORDSHOP,0,audio_features,2024-11-07,5rg0MR5PFc1gUbI2E9aOxH,0.0001,0pRtgE79hE47bEIDudfwbW,37i9dQZF1DX0pH2SQMRXnC,5rg0MR5PFc1gUbI2E9aOxH,0.41,11,159.991,-2.363,0.0129,0.229,WELCOME 2 DA RECORDSHOP
4,61,0.327,0.531,Hardstyle Bangers,"Slaughterhouse, N-Vitral, Deadly Guns",116250,0.898,electronic,hardstyle,DON'T SLEEP,1,audio_features,2024-09-20,2ftrEmzMbleD2rMmAAI6vh,0.00012,1d5RbutxubP725Rv34RP9X,37i9dQZF1DX0pH2SQMRXnC,2ftrEmzMbleD2rMmAAI6vh,0.297,0,169.913,-0.892,0.0761,0.61,DON'T SLEEP
4,52,0.0642,0.495,Hardstyle Bangers,"Age Of Love, Brennan Heart, ANDY SVGE",187200,0.974,electronic,hardstyle,The Age Of Love - Brennan Heart & ANDY SVGE Remix,1,audio_features,2024-11-01,4h1igBodAXxo1IKsbV5h4Q,1.19E-06,4pk35uSAFZ7Q2MweAdCWN3,37i9dQZF1DX0pH2SQMRXnC,4h1igBodAXxo1IKsbV5h4Q,0.316,1,150.008,-2.801,0.000396,0.369,The Age Of Love (Brennan Heart & ANDY SVGE Remix)
4,46,0.0598,0.427,Hardstyle Bangers,"Frontliner, The Prophet",152400,0.911,electronic,hardstyle,New Perspective,1,audio_features,2024-11-15,5EO871vyXKMVLTRTCYmjtK,0.00525,6C2YhbY9uFaR3ImduCYljs,37i9dQZF1DX0pH2SQMRXnC,5EO871vyXKMVLTRTCYmjtK,0.227,6,154.986,-1.028,0.0289,0.18,New Perspective
4,55,0.397,0.422,Hardstyle Bangers,"Ran-D, Rebelion",264222,0.951,electronic,hardstyle,Ride Or Die,0,audio_features,2024-11-07,57uOEl0RYTSpWbd6GZH6Xe,0,3k0t696rKZKjeQeEowKpyr,37i9dQZF1DX0pH2SQMRXnC,57uOEl0RYTSpWbd6GZH6Xe,0.263,8,155.01,-1.785,0.00552,0.111,Ride Or Die
1,53,0.193,0.529,Hardstyle Bangers,"Radical Redemption, Act of Rage, GLDY LX",140506,0.935,electronic,hardstyle,Redemption & Rage,1,audio_features,2024-10-25,3sIUP0aAQNHectEBIPG7LW,0,6BLiwYm4QL6Ke6s4y3S15T,37i9dQZF1DX0pH2SQMRXnC,3sIUP0aAQNHectEBIPG7LW,0.699,8,157.992,-0.993,0.0279,0.63,Redemption & Rage
4,41,0.0873,0.695,Hardstyle Bangers,"Toneshifterz, Colin Hennerz, Audiofreq, Code Black, 3Blokes",167226,0.895,electronic,hardstyle,Off My Face,0,audio_features,2024-11-14,5QlIuFcyEU52OGWpSjVfdv,0.601,4MXVV2AhvqxKEuyLpDwSBg,37i9dQZF1DX0pH2SQMRXnC,5QlIuFcyEU52OGWpSjVfdv,0.776,9,154.999,-4.263,0.00125,0.0452,Off My Face
4,46,0.165,0.598,Hardstyle Bangers,"LNY TNZ, Lil Jon",152834,0.96,electronic,hardstyle,Do What I Wanna Do - Rave Mix,1,audio_features,2024-10-18,3ezo0jCOQpT3aTSsbJ0BiK,0,326PiKjBA6nUCdBEOfwUq1,37i9dQZF1DX0pH2SQMRXnC,3ezo0jCOQpT3aTSsbJ0BiK,0.0903,5,156.952,-1.194,0.0273,0.247,Do What I Wanna Do (EP)
4,52,0.0507,0.342,Hardstyle Bangers,"Wildstylez, Sound Rush",204774,0.726,electronic,hardstyle,Defiance,0,audio_features,2024-10-25,05uemG3jbWdpnyPKuqyL2p,1.06E-06,0QnuiUgPMOGPtJ3AYvPMvG,37i9dQZF1DX0pH2SQMRXnC,05uemG3jbWdpnyPKuqyL2p,0.155,4,154.984,-6.274,0.00756,0.102,Defiance
3,60,0.224,0.569,Hardstyle Bangers,The Prophet,201452,0.996,electronic,hardstyle,Wanna Play?,1,audio_features,2019-05-22,6iBL6TOzsO75Yz0cG1MO0o,0.0114,4jp7msyicuMV06txLOdvbF,37i9dQZF1DX0pH2SQMRXnC,6iBL6TOzsO75Yz0cG1MO0o,0.461,5,100.02,-0.45,0.198,0.707,Wanna Play?
4,50,0.0513,0.633,Hardstyle Bangers,Lil Texas,124541,0.977,electronic,hardstyle,Drop That,1,audio_features,2024-10-25,08XCFa4gCODqSy6FDv2Uhs,0.000351,7vkG29ElFoSpj42jjfZnFO,37i9dQZF1DX0pH2SQMRXnC,08XCFa4gCODqSy6FDv2Uhs,0.404,2,92.5,1.075,0.00131,0.448,Drop That
4,57,0.126,0.337,Hardstyle Bangers,Headhunterz,210581,0.877,electronic,hardstyle,Live Forever,0,audio_features,2024-11-01,5DYMuWtQyr1J9Af0SMrDz8,0.0306,7q4GO1xwFZDt9GdgmvSq6S,37i9dQZF1DX0pH2SQMRXnC,5DYMuWtQyr1J9Af0SMrDz8,0.125,11,155.063,-5.74,0.00575,0.104,Live Forever
4,57,0.0752,0.432,Hardstyle Bangers,"Sub Zero Project, Rebelion",223213,0.902,electronic,hardstyle,Save Me,0,audio_features,2024-10-03,50cHsbjIjPC8CGKkfaDKSJ,0.00748,70dQ4XawX4AHYr2qHLNGnY,37i9dQZF1DX0pH2SQMRXnC,50cHsbjIjPC8CGKkfaDKSJ,0.211,3,153.064,-5.566,0.00253,0.124,Save Me
4,60,0.061,0.584,Hardstyle Bangers,"Felix Harrer, Jerome",179938,0.917,electronic,hardstyle,Turn The Tide,0,audio_features,2024-05-31,13eAJfjMoCMJmwzJPLBy6a,0.000481,3cPoYx8ChLEYFm59U6XlM2,37i9dQZF1DX0pH2SQMRXnC,13eAJfjMoCMJmwzJPLBy6a,0.411,9,150.086,-4.989,0.0156,0.801,Turn The Tide
4,52,0.0771,0.688,Hardstyle Bangers,"Dj Bountyhunter, Dimitri Vegas, Junkie Kid",158700,0.987,electronic,hardstyle,Woops - Dimitri Vegas & Junkie Kid Remix,1,audio_features,2024-10-18,3s0ddyP32ZZMCXQT70UQYJ,0.871,2mksgWbb9v1gTUvc0Dg0Xq,37i9dQZF1DX0pH2SQMRXnC,3s0ddyP32ZZMCXQT70UQYJ,0.276,7,157.275,-6.85,0.104,0.116,Woops (Dimitri Vegas & Junkie Kid Remix)
4,59,0.0336,0.497,Hardstyle Bangers,Jordiz,180821,0.95,electronic,hardstyle,Keep on Moving,1,audio_features,2021-06-25,570np7INhblFuffFDsgPzi,0.000129,2ibu5krUd9w1z4ln2eUof7,37i9dQZF1DX0pH2SQMRXnC,570np7INhblFuffFDsgPzi,0.557,10,150.024,-2.087,0.0699,0.22,Keep on Moving
4,53,0.0857,0.402,Hardstyle Bangers,"Da Tweekaz, Used, LePrince",211416,0.966,electronic,hardstyle,Crossover,1,audio_features,2024-10-18,5akcGPiFXnd71DRbnyFM0d,1.91E-05,5Qhz4HFSNLF2DwSvlMmkYH,37i9dQZF1DX0pH2SQMRXnC,5akcGPiFXnd71DRbnyFM0d,0.781,1,154.973,-2.273,0.00482,0.0809,Crossover
4,55,0.048,0.237,Hardstyle Bangers,"Brennan Heart, Timmy Trumpet, Blademasterz",190600,0.682,electronic,hardstyle,Now We Are Free,0,audio_features,2024-09-20,2oIgEdj37KobaBDji7Ulj9,0.872,4l7OptP4yIil0hbZ79XdMB,37i9dQZF1DX0pH2SQMRXnC,2oIgEdj37KobaBDji7Ulj9,0.0856,6,149.996,-5.343,0.00351,0.111,Now We Are Free
3,52,0.362,0.544,Hardstyle Bangers,"Maddix, Leila K, D-Block & S-te-Fan",182710,0.995,electronic,hardstyle,Open Sesame (Abracadabra) - D-Block & S-te-Fan Remix,0,audio_features,2024-05-03,50Sc0h3OULBSUjBir1X0K3,0.000336,4tvLHYk5GK6R8FTFr8w9Jq,37i9dQZF1DX0pH2SQMRXnC,50Sc0h3OULBSUjBir1X0K3,0.0782,11,155.046,-2.918,0.0323,0.642,Open Sesame (Abracadabra) [D-Block & S-te-Fan Remix]
4,59,0.0636,0.432,Hardstyle Bangers,"Rooler, Sickmode, Paul Elstak",200333,0.91,electronic,hardstyle,TAKE ME AWAY,1,audio_features,2024-05-23,66exMOdOYDvytfS9RQXiXq,0.0838,7MPTCVqNTcRJYgfErXWGUe,37i9dQZF1DX0pH2SQMRXnC,66exMOdOYDvytfS9RQXiXq,0.249,1,180.059,-3.902,0.000751,0.772,TAKE ME AWAY
4,59,0.102,0.457,Hardstyle Bangers,"W&W, Groove Coverage",179586,0.92,electronic,hardstyle,Moonlight Shadow,1,audio_features,2021-11-26,0R2KmlsyojxoYG8wxcd5XX,3.43E-05,406r7NFPJnTnR6O57zBV73,37i9dQZF1DX0pH2SQMRXnC,0R2KmlsyojxoYG8wxcd5XX,0.39,5,145.176,-4.309,0.0137,0.133,Moonlight Shadow
4,58,0.207,0.624,Hardstyle Bangers,"La Fuente, Outsiders",175500,0.991,electronic,hardstyle,Ratata - Outsiders Remix,0,audio_features,2024-06-07,7BZoKv8WjQJ46aBkpIkicg,0.00169,1B3QlTuhqSsUbp0y1VRaof,37i9dQZF1DX0pH2SQMRXnC,7BZoKv8WjQJ46aBkpIkicg,0.301,1,160.029,-1.28,0.00869,0.371,Ratata (Outsiders Remix)
4,58,0.37,0.771,Hardstyle Bangers,"Basswell, So Juice",127500,0.959,electronic,hardstyle,Dangerous,1,audio_features,2024-04-19,0yAVKaQr7UxS9PCixQCwYs,0.213,0BmFaRJVXmnZTaOlqc2aFE,37i9dQZF1DX0pH2SQMRXnC,0yAVKaQr7UxS9PCixQCwYs,0.361,4,159.97,-0.75,0.129,0.321,Dangerous
4,57,0.262,0.522,Hardstyle Bangers,"TNT, Darren Styles, Technoboy, Tuneboy",188703,0.998,electronic,hardstyle,Hard Beat,1,audio_features,2024-07-11,7Gs5hS0rQsdE5GVjovT5rm,0.564,6JdGln5CLBPWHGgelscMt0,37i9dQZF1DX0pH2SQMRXnC,7Gs5hS0rQsdE5GVjovT5rm,0.124,1,160.02,-3.728,0.000894,0.375,Hard Beat
4,57,0.114,0.452,Hardstyle Bangers,"Ran-D, D-Block & S-te-Fan",222581,0.963,electronic,hardstyle,Behind Enemy Lines,0,audio_features,2024-10-25,0r3hUPdNI7fhxCyFpJbsYX,3.39E-05,3nYoZaPC9rUpuagx0JqSXz,37i9dQZF1DX0pH2SQMRXnC,0r3hUPdNI7fhxCyFpJbsYX,0.154,4,154.974,-2.786,0.0164,0.426,Behind Enemy Lines
4,57,0.0373,0.5,Hardstyle Bangers,Jordiz,186992,0.944,electronic,hardstyle,Weekend!,1,audio_features,2021-03-26,1lV8sXL01UVaw6g0fawtsC,0.148,5Gqc1Uoo4Zfmwhmx3ZnNYu,37i9dQZF1DX0pH2SQMRXnC,1lV8sXL01UVaw6g0fawtsC,0.404,8,150.065,-1.975,0.0378,0.638,Weekend!
4,56,0.352,0.533,Hardstyle Bangers,Dual Damage,199941,0.97,electronic,hardstyle,Burning Down,0,audio_features,2024-07-25,1Es2uLFDtB3xHrjv7V2H9J,0.001,4XQenqlElkoMggcTGHj7VT,37i9dQZF1DX0pH2SQMRXnC,1Es2uLFDtB3xHrjv7V2H9J,0.386,5,159.944,-0.317,0.06,0.309,Burning Down
4,56,0.279,0.577,Hardstyle Bangers,"Sickmode, Rooler",206438,0.909,electronic,hardstyle,DOWN DOWN,1,audio_features,2022-12-08,6H4mOpaopoXbLkf12GEhe4,0,0mC2Hi8MHgiuY03hJPbaxZ,37i9dQZF1DX0pH2SQMRXnC,6H4mOpaopoXbLkf12GEhe4,0.929,6,159.898,-3.746,0.141,0.957,WELCOME TO THE GANG VOL. 2
4,56,0.28,0.599,Hardstyle Bangers,"Bloodlust, Holy Priest",169500,0.993,electronic,hardstyle,Hit The Floor,1,audio_features,2024-06-20,5YNlE7p0YICNhoCohD5U4P,0.00823,48VN0pEfrdB1vAu5SgRH76,37i9dQZF1DX0pH2SQMRXnC,5YNlE7p0YICNhoCohD5U4P,0.182,11,159.915,-1.494,0.0894,0.0654,Hit The Floor
4,56,0.0856,0.394,Hardstyle Bangers,Outsiders,164129,0.914,electronic,hardstyle,Gimme Bass,0,audio_features,2022-10-27,29mAlA42YLtpgMDWBmKb17,0.000539,4tGntCkV48pCNwIlKAMays,37i9dQZF1DX0pH2SQMRXnC,29mAlA42YLtpgMDWBmKb17,0.0864,9,154.955,-3.048,0.00732,0.335,Gimme Bass
4,56,0.398,0.445,Hardstyle Bangers,"Rooler, Kronos",167379,0.98,electronic,hardstyle,FCK DAT!,0,audio_features,2023-06-08,5nvs5WItsAmnmnWqWfwTWJ,0.000473,7cohOKDaKi7YCtrZVuHL62,37i9dQZF1DX0pH2SQMRXnC,5nvs5WItsAmnmnWqWfwTWJ,0.209,10,159.991,-2.042,0.00321,0.975,FCK DAT!
4,56,0.102,0.3,Hardstyle Bangers,Yosuf,139948,0.966,electronic,hardstyle,Anadrol,1,audio_features,2022-03-17,6EXi0RWDxqvxDEHFbqR7XB,0.333,0FIwrGmZLzqi8anLO36QDY,37i9dQZF1DX0pH2SQMRXnC,6EXi0RWDxqvxDEHFbqR7XB,0.17,7,89.72,-3.671,0.00106,0.574,Anadrol
4,55,0.094,0.487,Hardstyle Bangers,"Darren Styles, TNT, Technoboy, Tuneboy",160212,0.99,electronic,hardstyle,DLMD,1,audio_features,2020-04-16,2d9EgBM9F09IkEG8t9T6L8,0.843,5Rc0OTFEFeXDBd2GvMRJkx,37i9dQZF1DX0pH2SQMRXnC,2d9EgBM9F09IkEG8t9T6L8,0.161,0,160.046,-2.282,0.000595,0.331,DLMD
4,55,0.0661,0.509,Hardstyle Bangers,"AXMO, le Shuuk, LePrince",138000,0.905,electronic,hardstyle,I Like To Move It,0,audio_features,2023-06-23,11mihFv2UTOzdDD9DrStYu,5.54E-05,5S4jmxHYCgA6hqaONRvzqV,37i9dQZF1DX0pH2SQMRXnC,11mihFv2UTOzdDD9DrStYu,0.217,0,149.965,-3.696,0.00573,0.623,I Like To Move It
4,55,0.32,0.636,Hardstyle Bangers,"W&W, Vini Vici",126000,0.936,electronic,hardstyle,Rave Mozart,1,audio_features,2024-05-03,2LthmFrSphvy9i4ZbCOvrw,0.925,2uOKEJY6YVITAumYlV35n8,37i9dQZF1DX0pH2SQMRXnC,2LthmFrSphvy9i4ZbCOvrw,0.141,7,160.04,-6.463,0.0198,0.164,Rave Mozart
4,54,0.187,0.567,Hardstyle Bangers,Dr. Peacock,232950,0.988,electronic,hardstyle,Trip to Valhalla,1,audio_features,2021-02-19,2D9WT9MeG07a26kKU9IGEb,0.0351,3cLqmhEhqb3sz5U6ocs6ll,37i9dQZF1DX0pH2SQMRXnC,2D9WT9MeG07a26kKU9IGEb,0.0634,1,100.025,-2.879,0.0232,0.149,Trip to Valhalla
4,54,0.226,0.332,Hardstyle Bangers,"Dimitri Vegas & Like Mike, Loic D, Ronald-V",151993,0.896,electronic,hardstyle,Melody Of The World,0,audio_features,2024-09-06,5f2MGMo8ARWb6WojaODeAY,0.0146,6KjUwVz5BQll1u26SwgytO,37i9dQZF1DX0pH2SQMRXnC,5f2MGMo8ARWb6WojaODeAY,0.173,11,165.054,-4.649,0.0218,0.379,Melody Of The World
4,54,0.0702,0.557,Hardstyle Bangers,Sickmode,217500,0.864,electronic,hardstyle,GO STUPID,0,audio_features,2022-04-07,4qfD7xjF4ZhteeAc6B7TjA,0.0084,2EKRY3rSfqZQmUfkbVzL5q,37i9dQZF1DX0pH2SQMRXnC,4qfD7xjF4ZhteeAc6B7TjA,0.464,11,160.04,-4.574,0.0151,0.878,GO STUPID
4,54,0.0653,0.498,Hardstyle Bangers,Da Tweekaz,182853,0.925,electronic,hardstyle,I Want It All,1,audio_features,2023-10-27,5SuWRkFDofAjJbOXrghgnc,0,5VqugzmPIecQ6AD9ld0hfe,37i9dQZF1DX0pH2SQMRXnC,5SuWRkFDofAjJbOXrghgnc,0.585,2,154.915,-4.161,0.0284,0.282,I Want It All
4,54,0.0973,0.553,Hardstyle Bangers,"AXMO, DJ Junior (TW)",159484,0.803,electronic,hardstyle,I Like To Party,0,audio_features,2022-09-16,7piw0SrFyHjJwOivGxdrnb,1.06E-06,5sXLI9fWW2vmRUzIjNaGHQ,37i9dQZF1DX0pH2SQMRXnC,7piw0SrFyHjJwOivGxdrnb,0.368,6,154.952,-5.066,0.00232,0.27,I Like To Party
4,54,0.13,0.676,Hardstyle Bangers,"W&W, Harris & Ford, Special D.",161589,0.989,electronic,hardstyle,Come With Me,1,audio_features,2022-07-08,1uIBzJWcxbUSMX4OFi7XwQ,0.0022,1j0xzvGGOhTM4sxZ22IzDT,37i9dQZF1DX0pH2SQMRXnC,1uIBzJWcxbUSMX4OFi7XwQ,0.553,8,145.019,-2.731,0.0442,0.311,Come With Me
3,62,0.0418,0.701,Neo-Classical,"Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder",151507,0.341,classical,neo-classical,Spring 1 - 2012,0,audio_features,2014-01-01,5xbuJuQsTVheVZvX2AJVIv,0.903,5yuG2LEkf7QA9ZGIXldCmy,37i9dQZF1EIfnkSMcirbYT,5xbuJuQsTVheVZvX2AJVIv,0.163,1,105.513,-12.26,0.499,0.359,"Recomposed By Max Richter: Vivaldi, The Four Seasons"
3,67,0.039,0.639,Neo-Classical,Evgeny Grinko,91303,0.028,classical,neo-classical,See You Tomorrow,0,audio_features,2021-10-29,63UlcXS3kWJXph9FL5zeWA,0.397,6WS3Ho57sE3GMYz25ossiv,37i9dQZF1EIfnkSMcirbYT,63UlcXS3kWJXph9FL5zeWA,0.4,6,130.02,-29.729,0.971,0.116,Orange Marmalade
3,64,0.0471,0.367,Neo-Classical,Jóhann Jóhannsson,78875,0.107,classical,neo-classical,Camping,0,audio_features,2014-11-04,5KNZME6ZAXNA4Ce6iOedU5,0.926,02VRifrsiTM73hPGjXduRQ,37i9dQZF1EIfnkSMcirbYT,5KNZME6ZAXNA4Ce6iOedU5,0.146,9,129.368,-20.273,0.862,0.107,The Theory of Everything (Original Motion Picture Soundtrack)
5,62,0.0362,0.248,Neo-Classical,James Heather,93657,0.0621,classical,neo-classical,Ultraviolet,1,audio_features,2022-04-22,26g48sI8nJSWGtLecKZrej,0.873,77VUrQTnM0m5F1fIbdiwXr,37i9dQZF1EIfnkSMcirbYT,26g48sI8nJSWGtLecKZrej,0.0398,5,68.537,-31.174,0.988,0.144,Invisible Forces
1,61,0.0327,0.278,Neo-Classical,Tony Anderson,103091,0.0217,classical,neo-classical,Éphémère,0,audio_features,2021-03-26,4LurYqydfPdLc9IN7eQxTF,0.919,6PSnEum2RrNY1uuj8goegP,37i9dQZF1EIfnkSMcirbYT,4LurYqydfPdLc9IN7eQxTF,0.223,9,104.541,-37.438,0.98,0.0926,Nuit
4,58,0.0419,0.53,Neo-Classical,"Karl Jenkins, Carmine Lauri, David Alberman, London Symphony Orchestra",226880,0.339,classical,neo-classical,Palladio: 1. Allegretto (arr. for Strings Orchestra),0,audio_features,2008,4FycxLfl7H5CQnqw9J6LXZ,0.874,1EICPBWv4fDj3sy3vn6p0y,37i9dQZF1EIfnkSMcirbYT,4FycxLfl7H5CQnqw9J6LXZ,0.0719,2,90.041,-16.973,0.567,0.102,Quirk
3,57,0.0296,0.495,Neo-Classical,Hania Rani,179800,0.0696,classical,neo-classical,Dreamy,0,audio_features,2023-02-17,5Sxq3lE3BHAko3mVEr911J,0.898,55N4pI2ItHoyZTAkO5646Y,37i9dQZF1EIfnkSMcirbYT,5Sxq3lE3BHAko3mVEr911J,0.276,7,95.193,-31.384,0.96,0.119,On Giacometti
4,60,0.0339,0.567,Neo-Classical,Borrtex,137615,0.134,classical,neo-classical,Reflections,0,audio_features,2019-12-15,49gFdRRGI5UMHb8j3VnD9x,0.921,37rlD3dQQh7guaw5HQrjn1,37i9dQZF1EIfnkSMcirbYT,49gFdRRGI5UMHb8j3VnD9x,0.0642,9,134.986,-25.988,0.99,0.107,Reflections
1,64,0.0348,0.324,Neo-Classical,Joep Beving,120853,0.116,classical,neo-classical,Beving: Ala,0,audio_features,2021-08-06,1ZC21hJb2GASRkaoZvUcCS,0.926,7yPxULGVZncHftFvs8g1GF,37i9dQZF1EIfnkSMcirbYT,1ZC21hJb2GASRkaoZvUcCS,0.299,7,79.487,-22.841,0.986,0.113,Trilogy
3,55,0.0352,0.325,Neo-Classical,"Michael Forster, Anna Stevens",124453,0.216,classical,neo-classical,Cornfield Chase - Piano-Cello Version,0,audio_features,2018-02-23,0dn7lN2ky5BnUJNoELXh3i,0.861,01O3K6QN4xR3YR2j00ONtr,37i9dQZF1EIfnkSMcirbYT,0dn7lN2ky5BnUJNoELXh3i,0.109,9,99.635,-17.214,0.977,0.128,Piano Chill
3,60,0.0336,0.287,Neo-Classical,Daprinski,107442,0.232,classical,neo-classical,Le début du bonheur - Instrumental,0,audio_features,2017-07-12,3qemXCyfoKZJctzeEqKUHF,0.947,6VIs0blDrLm34freNjpviV,37i9dQZF1EIfnkSMcirbYT,3qemXCyfoKZJctzeEqKUHF,0.47,8,171.226,-15.804,0.904,0.108,Chorégraphies de l'ordinaire (Instrumentals)
